cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
784,999.9,261.0,94.3369,94.3417,94.3024,0.0345,0.0394,0.0049
785,999.8,257.3,94.3403,94.3452,94.3061,0.0342,0.0391,0.0049
786,1000.2,260.0,94.3438,94.3487,94.3096,0.0342,0.0391,0.0049
787,1000.2,262.1,94.3473,94.3521,94.3130,0.0343,0.0391,0.0049
788,999.9,279.8,94.3507,94.3556,94.3163,0.0345,0.0393,0.0049
789,1000.1,264.1,94.3541,94.3590,94.3196,0.0346,0.0394,0.0049
790,999.9,263.5,94.3576,94.3624,94.3226,0.0350,0.0398,0.0049
791,999.9,279.2,94.3610,94.3659,94.3256,0.0354,0.0402,0.0049
792,999.7,249.4,94.3644,94.3693,94.3286,0.0358,0.0407,0.0049
793,1000.6,271.8,94.3679,94.3727,94.3318,0.0361,0.0409,0.0048
794,999.8,307.7,94.3713,94.3761,94.3345,0.0367,0.0416,0.0048
795,999.5,280.7,94.3747,94.3795,94.3370,0.0376,0.0425,0.0048
796,1000.3,273.0,94.3781,94.3829,94.3394,0.0387,0.0435,0.0048
797,1000.1,259.7,94.3815,94.3863,94.3419,0.0396,0.0444,0.0048
798,1000.0,260.0,94.3848,94.3897,94.3442,0.0406,0.0455,0.0048
799,1000.0,261.6,94.3882,94.3930,94.3467,0.0415,0.0463,0.0048
800,1000.1,243.6,94.3916,94.3964,94.3494,0.0422,0.0470,0.0048
801,1000.1,259.2,94.3949,94.3998,94.3524,0.0426,0.0474,0.0048
802,999.7,261.3,94.3983,94.4031,94.3551,0.0432,0.0480,0.0048
803,1000.3,254.6,94.4017,94.4065,94.3578,0.0438,0.0486,0.0048
804,999.9,256.6,94.4050,94.4098,94.3606,0.0444,0.0492,0.0048
805,999.6,264.7,94.4083,94.4131,94.3642,0.0442,0.0490,0.0048
806,1000.5,258.7,94.4117,94.4165,94.3666,0.0451,0.0499,0.0048
807,1000.0,255.6,94.4150,94.4198,94.3698,0.0452,0.0500,0.0048
808,999.9,271.7,94.4183,94.4231,94.3726,0.0457,0.0505,0.0048
809,1000.2,253.6,94.4216,94.4264,94.3757,0.0460,0.0507,0.0048
810,999.7,244.6,94.4249,94.4297,94.3784,0.0465,0.0513,0.0048
811,1000.3,279.4,94.4282,94.4330,94.3813,0.0469,0.0517,0.0048
812,999.6,253.4,94.4315,94.4363,94.3841,0.0474,0.0522,0.0048
813,1000.2,267.1,94.4348,94.4396,94.3871,0.0477,0.0525,0.0048
814,1000.1,261.0,94.4381,94.4428,94.3900,0.0481,0.0528,0.0048
815,999.9,240.9,94.4413,94.4461,94.3930,0.0483,0.0531,0.0048
816,1000.0,269.4,94.4446,94.4494,94.3960,0.0486,0.0534,0.0048
817,1000.0,258.2,94.4479,94.4526,94.3994,0.0484,0.0532,0.0048
818,1000.0,269.1,94.4511,94.4559,94.4027,0.0484,0.0532,0.0048
819,1002.1,293.1,94.4543,94.4591,94.4060,0.0483,0.0531,0.0048
820,998.2,300.7,94.4576,94.4623,94.4094,0.0482,0.0530,0.0048
821,999.8,276.0,94.4608,94.4656,94.4130,0.0478,0.0526,0.0048
822,999.6,263.6,94.4640,94.4688,94.4163,0.0478,0.0525,0.0048
823,1000.3,273.5,94.4672,94.4720,94.4195,0.0478,0.0525,0.0047
824,1000.0,249.7,94.4705,94.4752,94.4227,0.0478,0.0525,0.0047
825,999.6,259.1,94.4737,94.4784,94.4261,0.0475,0.0523,0.0047
826,1000.2,272.2,94.4768,94.4816,94.4261,0.0507,0.0554,0.0047
827,1000.2,250.5,94.4800,94.4848,94.4293,0.0507,0.0555,0.0047
828,999.9,266.5,94.4832,94.4879,94.4325,0.0508,0.0555,0.0047
829,1000.3,254.2,94.4864,94.4911,94.4356,0.0508,0.0555,0.0047
830,999.8,241.4,94.4896,94.4943,94.4392,0.0503,0.0551,0.0047
831,1000.0,296.5,94.4927,94.4974,94.4428,0.0500,0.0547,0.0047
832,999.6,303.2,94.4959,94.5006,94.4464,0.0495,0.0542,0.0047
833,1000.3,267.7,94.4990,94.5037,94.4502,0.0488,0.0536,0.0047
834,1000.1,266.3,94.5022,94.5069,94.4542,0.0480,0.0527,0.0047
835,999.7,240.9,94.5053,94.5100,94.4577,0.0476,0.0523,0.0047
836,1000.4,264.9,94.5084,94.5131,94.4612,0.0472,0.0519,0.0047
837,1000.0,265.3,94.5115,94.5162,94.4646,0.0470,0.0517,0.0047
838,1000.0,253.2,94.5147,94.5194,94.4681,0.0465,0.0512,0.0047
839,1000.0,253.1,94.5178,94.5225,94.4713,0.0464,0.0511,0.0047
840,999.8,259.0,94.5209,94.5256,94.4745,0.0464,0.0511,0.0047
841,1000.3,260.6,94.5240,94.5286,94.4776,0.0463,0.0510,0.0047
842,999.6,258.3,94.5270,94.5317,94.4811,0.0459,0.0506,0.0047
843,1000.2,265.9,94.5301,94.5348,94.4844,0.0457,0.0504,0.0047
844,1000.0,291.0,94.5332,94.5379,94.4877,0.0455,0.0501,0.0047
845,999.7,306.1,94.5363,94.5409,94.4912,0.0451,0.0498,0.0047
846,1000.3,281.2,94.5393,94.5440,94.4950,0.0443,0.0490,0.0047
847,1000.0,256.6,94.5424,94.5470,94.4985,0.0439,0.0486,0.0047
848,1000.0,270.6,94.5454,94.5501,94.5019,0.0435,0.0482,0.0047
849,1000.1,263.0,94.5484,94.5531,94.5054,0.0431,0.0477,0.0047
850,999.8,242.1,94.5515,94.5561,94.5091,0.0424,0.0470,0.0047
851,1000.0,274.0,94.5545,94.5592,94.5125,0.0420,0.0466,0.0047
852,999.6,265.4,94.5575,94.5622,94.5158,0.0417,0.0464,0.0046
853,1000.4,261.7,94.5605,94.5652,94.5191,0.0415,0.0461,0.0046
854,1000.0,260.8,94.5635,94.5682,94.5226,0.0409,0.0456,0.0046
855,999.4,239.6,94.5665,94.5712,94.5259,0.0406,0.0452,0.0046
856,1000.5,254.4,94.5695,94.5741,94.5293,0.0402,0.0449,0.0046
857,1000.2,265.0,94.5725,94.5771,94.5327,0.0398,0.0444,0.0046
858,1000.1,269.6,94.5755,94.5801,94.5365,0.0390,0.0436,0.0046
859,999.6,251.6,94.5784,94.5831,94.5399,0.0385,0.0432,0.0046
860,1001.2,260.7,94.5814,94.5860,94.5433,0.0381,0.0427,0.0046
861,999.2,262.1,94.5844,94.5890,94.5467,0.0377,0.0423,0.0046
862,999.9,252.2,94.5873,94.5919,94.5502,0.0371,0.0417,0.0046
863,1000.0,273.8,94.5902,94.5949,94.5536,0.0367,0.0413,0.0046
864,999.8,249.4,94.5932,94.5978,94.5568,0.0364,0.0410,0.0046
865,1001.7,243.4,94.5961,94.6007,94.5600,0.0361,0.0408,0.0046
866,998.2,269.3,94.5990,94.6036,94.5634,0.0356,0.0402,0.0046
867,1000.2,248.6,94.6019,94.6065,94.5666,0.0353,0.0399,0.0046
868,999.8,284.3,94.6048,94.6094,94.5698,0.0351,0.0397,0.0046
869,1000.0,332.3,94.6077,94.6123,94.5730,0.0348,0.0393,0.0046
870,1000.0,307.5,94.6106,94.6152,94.5764,0.0342,0.0388,0.0046
871,1000.1,312.3,94.6135,94.6181,94.5796,0.0339,0.0385,0.0046
872,999.6,252.7,94.6164,94.6210,94.5828,0.0335,0.0381,0.0046
873,1000.4,304.1,94.6193,94.6238,94.5860,0.0333,0.0379,0.0046
874,999.9,303.1,94.6221,94.6267,94.5892,0.0330,0.0375,0.0046
875,1000.0,290.9,94.6250,94.6295,94.5921,0.0329,0.0374,0.0046
876,1003.6,277.1,94.6278,94.6324,94.5950,0.0328,0.0374,0.0046
877,996.7,269.1,94.6307,94.6352,94.5978,0.0329,0.0375,0.0046
878,999.8,274.1,94.6335,94.6381,94.6006,0.0329,0.0375,0.0046
879,999.8,251.4,94.6363,94.6409,94.6031,0.0332,0.0378,0.0046
880,999.9,255.2,94.6392,94.6437,94.6056,0.0336,0.0381,0.0045
881,1000.2,269.9,94.6420,94.6465,94.6080,0.0339,0.0385,0.0045
882,999.7,249.4,94.6448,94.6493,94.6107,0.0341,0.0386,0.0045
883,1000.3,270.6,94.6476,94.6521,94.6133,0.0343,0.0388,0.0045
884,999.8,267.5,94.6504,94.6549,94.6160,0.0343,0.0389,0.0045
885,1000.2,247.7,94.6531,94.6577,94.6188,0.0344,0.0389,0.0045
886,999.9,270.8,94.6559,94.6605,94.6216,0.0343,0.0389,0.0045
887,1000.0,251.5,94.6587,94.6632,94.6242,0.0345,0.0390,0.0045
888,999.9,256.0,94.6615,94.6660,94.6269,0.0346,0.0391,0.0045
889,1000.0,272.6,94.6642,94.6687,94.6296,0.0346,0.0391,0.0045
890,1000.1,243.8,94.6670,94.6715,94.6326,0.0344,0.0389,0.0045
891,1000.0,257.2,94.6697,94.6742,94.6351,0.0346,0.0391,0.0045
892,999.6,260.7,94.6724,94.6770,94.6375,0.0349,0.0394,0.0045
893,1005.3,274.2,94.6752,94.6797,94.6399,0.0353,0.0398,0.0045
894,996.8,296.1,94.6779,94.6824,94.6424,0.0355,0.0400,0.0045
895,998.5,307.1,94.6806,94.6851,94.6448,0.0358,0.0403,0.0045
896,1002.9,280.3,94.6833,94.6878,94.6473,0.0361,0.0405,0.0045
897,999.8,263.7,94.6860,94.6905,94.6499,0.0361,0.0406,0.0045
898,999.9,283.8,94.6887,94.6932,94.6527,0.0360,0.0405,0.0045
899,999.8,261.2,94.6914,94.6959,94.6553,0.0361,0.0405,0.0045
900,999.7,267.7,94.6941,94.6986,94.6580,0.0361,0.0406,0.0045
901,1002.4,292.0,94.6968,94.7012,94.6608,0.0360,0.0404,0.0045
902,998.4,267.9,94.6994,94.7039,94.6638,0.0356,0.0400,0.0045
903,999.5,276.6,94.7021,94.7065,94.6667,0.0353,0.0398,0.0045
904,998.4,269.3,94.7047,94.7092,94.6696,0.0351,0.0396,0.0045
905,1000.1,251.2,94.7074,94.7118,94.6725,0.0349,0.0393,0.0045
906,1001.9,278.1,94.7100,94.7145,94.6756,0.0344,0.0389,0.0045
907,1000.2,313.7,94.7126,94.7171,94.6783,0.0343,0.0388,0.0045
908,1000.5,296.0,94.7153,94.7197,94.6810,0.0342,0.0387,0.0044
909,999.5,290.8,94.7179,94.7223,94.6838,0.0341,0.0385,0.0044
910,999.5,268.8,94.7205,94.7249,94.6868,0.0336,0.0381,0.0044
911,1001.5,272.8,94.7231,94.7275,94.6896,0.0335,0.0379,0.0044
912,998.5,293.5,94.7257,94.7301,94.6921,0.0335,0.0380,0.0044
913,1001.2,284.9,94.7283,94.7327,94.6947,0.0335,0.0379,0.0044
914,999.7,265.7,94.7308,94.7353,94.6976,0.0333,0.0377,0.0044
915,1000.3,270.2,94.7334,94.7378,94.7002,0.0332,0.0376,0.0044
916,999.9,288.5,94.7360,94.7404,94.7030,0.0330,0.0374,0.0044
917,999.9,272.9,94.7385,94.7429,94.7059,0.0326,0.0370,0.0044
918,998.4,287.2,94.7411,94.7455,94.7090,0.0321,0.0365,0.0044
919,999.4,313.6,94.7436,94.7480,94.7120,0.0316,0.0361,0.0044
920,1001.4,304.9,94.7462,94.7506,94.7148,0.0313,0.0358,0.0044
921,1000.9,307.4,94.7487,94.7531,94.7175,0.0312,0.0356,0.0044
922,998.8,297.0,94.7512,94.7556,94.7201,0.0311,0.0355,0.0044
923,999.4,288.5,94.7537,94.7581,94.7229,0.0308,0.0352,0.0044
924,1001.2,288.0,94.7562,94.7606,94.7255,0.0307,0.0351,0.0044
925,1000.4,271.4,94.7587,94.7631,94.7281,0.0307,0.0351,0.0044
926,998.6,287.0,94.7612,94.7656,94.7306,0.0306,0.0350,0.0044
927,1001.5,280.8,94.7637,94.7681,94.7332,0.0305,0.0349,0.0044
928,999.2,278.7,94.7662,94.7705,94.7355,0.0307,0.0351,0.0044
929,1000.1,280.8,94.7686,94.7730,94.7378,0.0308,0.0352,0.0044
930,998.9,295.0,94.7711,94.7755,94.7402,0.0310,0.0353,0.0044
931,1000.2,291.0,94.7736,94.7779,94.7428,0.0308,0.0352,0.0044
932,1001.0,298.9,94.7760,94.7804,94.7452,0.0308,0.0352,0.0044
933,1002.7,304.4,94.7784,94.7828,94.7476,0.0309,0.0352,0.0044
934,996.9,260.8,94.7809,94.7852,94.7500,0.0309,0.0353,0.0044
935,999.2,263.0,94.7833,94.7877,94.7527,0.0306,0.0349,0.0044
936,998.3,270.5,94.7857,94.7901,94.7554,0.0303,0.0347,0.0043
937,1000.3,251.4,94.7881,94.7925,94.7581,0.0300,0.0344,0.0043
938,999.9,275.7,94.7905,94.7949,94.7608,0.0297,0.0341,0.0043
939,999.9,264.4,94.7929,94.7973,94.7637,0.0292,0.0336,0.0043
940,999.9,241.7,94.7953,94.7997,94.7665,0.0289,0.0332,0.0043
941,999.9,269.5,94.7977,94.8020,94.7693,0.0284,0.0327,0.0043
942,999.8,261.1,94.8001,94.8044,94.7720,0.0281,0.0324,0.0043
943,1000.3,261.0,94.8025,94.8068,94.7748,0.0276,0.0320,0.0043
944,1001.6,317.0,94.8048,94.8091,94.7773,0.0275,0.0318,0.0043
945,1006.0,333.0,94.8072,94.8115,94.7799,0.0272,0.0315,0.0043
946,996.7,290.0,94.8095,94.8138,94.7827,0.0268,0.0311,0.0043
947,999.4,277.7,94.8119,94.8162,94.7858,0.0261,0.0304,0.0043
948,1000.7,286.1,94.8142,94.8185,94.7886,0.0256,0.0299,0.0043
949,996.9,267.1,94.8165,94.8208,94.7913,0.0252,0.0295,0.0043
950,1001.9,267.1,94.8188,94.8231,94.7940,0.0248,0.0291,0.0043
951,999.4,276.8,94.8211,94.8254,94.7968,0.0243,0.0286,0.0043
952,997.3,256.4,94.8234,94.8277,94.7994,0.0240,0.0283,0.0043
953,999.9,272.3,94.8257,94.8300,94.8022,0.0236,0.0278,0.0043
954,1000.0,251.9,94.8280,94.8323,94.8049,0.0231,0.0274,0.0043
955,1000.0,249.4,94.8303,94.8346,94.8078,0.0225,0.0267,0.0043
956,1000.0,271.7,94.8326,94.8368,94.8105,0.0221,0.0264,0.0043
957,1007.0,261.4,94.8348,94.8391,94.8130,0.0219,0.0261,0.0043
958,993.0,266.7,94.8371,94.8414,94.8154,0.0217,0.0260,0.0043
959,1000.0,263.3,94.8393,94.8436,94.8180,0.0214,0.0256,0.0043
960,999.9,243.1,94.8416,94.8459,94.8203,0.0213,0.0256,0.0043
961,999.9,266.1,94.8438,94.8481,94.8224,0.0214,0.0256,0.0043
962,1001.8,267.8,94.8461,94.8503,94.8246,0.0214,0.0257,0.0043
963,1006.6,277.6,94.8483,94.8525,94.8269,0.0214,0.0256,0.0042
964,997.1,282.6,94.8505,94.8547,94.8292,0.0213,0.0255,0.0042
965,996.5,272.2,94.8527,94.8569,94.8316,0.0211,0.0253,0.0042
966,1000.9,273.0,94.8549,94.8591,94.8340,0.0209,0.0252,0.0042
967,998.4,270.2,94.8571,94.8613,94.8363,0.0208,0.0250,0.0042
968,999.1,276.0,94.8593,94.8635,94.8385,0.0208,0.0250,0.0042
969,999.7,286.7,94.8614,94.8657,94.8407,0.0208,0.0250,0.0042
970,999.9,306.4,94.8636,94.8678,94.8429,0.0207,0.0249,0.0042
971,999.9,281.4,94.8658,94.8700,94.8454,0.0204,0.0246,0.0042
972,999.8,249.3,94.8679,94.8721,94.8476,0.0204,0.0246,0.0042
973,1000.4,278.2,94.8701,94.8743,94.8496,0.0205,0.0247,0.0042
974,999.7,253.1,94.8722,94.8764,94.8514,0.0208,0.0250,0.0042
975,1000.1,240.8,94.8743,94.8786,94.8534,0.0209,0.0251,0.0042
976,1000.6,270.5,94.8765,94.8807,94.8552,0.0213,0.0255,0.0042
977,1000.7,254.7,94.8786,94.8828,94.8570,0.0216,0.0258,0.0042
978,1001.8,278.4,94.8807,94.8849,94.8588,0.0219,0.0261,0.0042
979,998.6,267.6,94.8828,94.8870,94.8611,0.0217,0.0259,0.0042
980,999.3,260.0,94.8849,94.8891,94.8631,0.0218,0.0260,0.0042
981,1004.4,283.9,94.8870,94.8912,94.8649,0.0221,0.0263,0.0042
982,997.0,271.1,94.8891,94.8932,94.8668,0.0222,0.0264,0.0042
983,1000.2,261.1,94.8911,94.8953,94.8686,0.0225,0.0267,0.0042
984,1001.0,305.1,94.8932,94.8974,94.8704,0.0228,0.0270,0.0042
985,998.5,307.9,94.8953,94.8994,94.8722,0.0230,0.0272,0.0042
986,999.0,271.5,94.8973,94.9015,94.8740,0.0233,0.0275,0.0042
987,999.1,269.8,94.8994,94.9035,94.8760,0.0233,0.0275,0.0042
988,999.9,280.9,94.9014,94.9055,94.8779,0.0235,0.0276,0.0042
989,1000.0,259.1,94.9034,94.9076,94.8799,0.0235,0.0277,0.0042
990,999.7,262.4,94.9054,94.9096,94.8819,0.0235,0.0277,0.0041
991,1000.3,270.6,94.9074,94.9116,94.8842,0.0232,0.0274,0.0041
992,999.9,255.1,94.9095,94.9136,94.8863,0.0232,0.0273,0.0041
993,1000.0,280.5,94.9115,94.9156,94.8884,0.0231,0.0272,0.0041
994,1000.3,268.7,94.9134,94.9176,94.8905,0.0230,0.0271,0.0041
995,1005.0,314.7,94.9154,94.9196,94.8927,0.0227,0.0268,0.0041
996,997.0,298.0,94.9174,94.9215,94.8947,0.0227,0.0269,0.0041
997,999.2,273.2,94.9194,94.9235,94.8966,0.0227,0.0269,0.0041
998,999.5,270.9,94.9213,94.9254,94.8986,0.0227,0.0269,0.0041
999,1004.3,280.9,94.9233,94.9274,94.9006,0.0227,0.0268,0.0041
1000,996.9,271.0,94.9252,94.9293,94.9027,0.0225,0.0267,0.0041
1001,998.7,265.5,94.9272,94.9313,94.9047,0.0225,0.0266,0.0041
1002,999.1,264.5,94.9291,94.9332,94.9066,0.0225,0.0266,0.0041
1003,1000.1,259.7,94.9310,94.9351,94.9085,0.0226,0.0267,0.0041
1004,1000.5,265.4,94.9329,94.9370,94.9085,0.0245,0.0286,0.0041
1005,999.5,283.7,94.9348,94.9389,94.9103,0.0246,0.0287,0.0041
1006,1000.5,265.4,94.9367,94.9408,94.9123,0.0245,0.0286,0.0041
1007,999.5,251.2,94.9386,94.9427,94.9142,0.0244,0.0285,0.0041
1008,1000.6,278.8,94.9405,94.9446,94.9162,0.0243,0.0284,0.0041
1009,999.6,248.2,94.9424,94.9465,94.9183,0.0241,0.0281,0.0041
1010,1000.3,249.8,94.9443,94.9483,94.9205,0.0238,0.0279,0.0041
1011,1009.1,289.9,94.9461,94.9502,94.9226,0.0235,0.0276,0.0041
1012,991.9,265.4,94.9480,94.9521,94.9248,0.0232,0.0272,0.0041
1013,1000.0,268.1,94.9498,94.9539,94.9270,0.0228,0.0268,0.0041
1014,1000.1,272.7,94.9517,94.9557,94.9291,0.0226,0.0266,0.0041
1015,1001.9,255.8,94.9535,94.9576,94.9311,0.0224,0.0264,0.0041
1016,999.3,275.7,94.9553,94.9594,94.9332,0.0222,0.0262,0.0041
1017,999.4,282.4,94.9571,94.9612,94.9353,0.0219,0.0259,0.0040
1018,1001.7,287.6,94.9590,94.9630,94.9371,0.0219,0.0259,0.0040
1019,996.4,257.2,94.9608,94.9648,94.9389,0.0219,0.0259,0.0040
1020,1000.7,275.6,94.9626,94.9666,94.9406,0.0220,0.0260,0.0040
1021,1002.2,310.9,94.9643,94.9684,94.9425,0.0218,0.0258,0.0040
1022,998.0,266.0,94.9661,94.9701,94.9444,0.0217,0.0258,0.0040
1023,1002.2,318.9,94.9679,94.9719,94.9462,0.0217,0.0257,0.0040
1024,1000.6,316.9,94.9697,94.9737,94.9479,0.0217,0.0258,0.0040
1025,998.6,292.3,94.9714,94.9754,94.9498,0.0216,0.0257,0.0040
1026,997.5,280.4,94.9732,94.9772,94.9515,0.0217,0.0257,0.0040
1027,999.8,258.1,94.9749,94.9789,94.9532,0.0217,0.0258,0.0040
1028,1000.2,274.3,94.9766,94.9806,94.9547,0.0219,0.0259,0.0040
1029,999.9,251.8,94.9784,94.9824,94.9564,0.0219,0.0259,0.0040
1030,1000.0,242.1,94.9801,94.9841,94.9580,0.0221,0.0261,0.0040
1031,1000.0,278.0,94.9818,94.9858,94.9596,0.0222,0.0262,0.0040
1032,1001.4,253.6,94.9835,94.9875,94.9613,0.0222,0.0262,0.0040
1033,998.8,267.4,94.9852,94.9892,94.9632,0.0220,0.0260,0.0040
1034,1004.8,271.9,94.9869,94.9909,94.9650,0.0219,0.0259,0.0040
1035,999.6,258.3,94.9886,94.9925,94.9668,0.0217,0.0257,0.0040
1036,1000.2,272.5,94.9902,94.9942,94.9685,0.0217,0.0257,0.0040
1037,999.8,279.3,94.9919,94.9959,94.9704,0.0215,0.0254,0.0040
1038,1000.1,278.7,94.9936,94.9975,94.9722,0.0214,0.0254,0.0040
1039,997.4,261.4,94.9952,94.9992,94.9740,0.0212,0.0252,0.0040
1040,998.3,259.7,94.9969,95.0008,94.9758,0.0211,0.0250,0.0040
1041,999.9,256.9,94.9985,95.0024,94.9776,0.0209,0.0248,0.0040
1042,1000.6,260.2,95.0001,95.0041,94.9792,0.0209,0.0249,0.0040
1043,1004.9,298.9,95.0017,95.0057,94.9808,0.0209,0.0249,0.0039
1044,998.1,319.8,95.0033,95.0073,94.9823,0.0210,0.0250,0.0039
1045,997.9,328.5,95.0050,95.0089,94.9840,0.0209,0.0249,0.0039
1046,1002.8,302.5,95.0065,95.0105,94.9855,0.0210,0.0250,0.0039
1047,996.8,259.2,95.0081,95.0121,94.9869,0.0212,0.0251,0.0039
1048,999.6,269.9,95.0097,95.0137,94.9884,0.0214,0.0253,0.0039
1049,999.1,263.5,95.0113,95.0152,94.9898,0.0215,0.0254,0.0039
1050,1000.3,242.7,95.0129,95.0168,94.9912,0.0217,0.0256,0.0039
1051,1004.1,291.4,95.0144,95.0183,94.9925,0.0219,0.0258,0.0039
1052,997.0,281.8,95.0160,95.0199,94.9938,0.0222,0.0261,0.0039
1053,1004.6,290.8,95.0175,95.0214,94.9953,0.0222,0.0261,0.0039
1054,998.1,290.5,95.0190,95.0230,94.9968,0.0223,0.0262,0.0039
1055,999.7,260.3,95.0206,95.0245,94.9982,0.0223,0.0263,0.0039
1056,998.0,266.9,95.0221,95.0260,94.9996,0.0224,0.0263,0.0039
1057,1002.4,283.4,95.0236,95.0275,95.0012,0.0224,0.0263,0.0039
1058,998.3,281.0,95.0251,95.0290,95.0026,0.0225,0.0264,0.0039
1059,999.0,268.2,95.0266,95.0305,95.0040,0.0227,0.0265,0.0039
1060,1001.1,312.9,95.0281,95.0320,95.0055,0.0226,0.0265,0.0039
1061,997.7,295.8,95.0296,95.0335,95.0070,0.0226,0.0265,0.0039
1062,1000.8,269.0,95.0311,95.0349,95.0088,0.0223,0.0262,0.0039
1063,999.1,278.8,95.0325,95.0364,95.0104,0.0221,0.0260,0.0039
1064,1001.4,259.2,95.0340,95.0379,95.0120,0.0220,0.0258,0.0039
1065,998.7,246.4,95.0354,95.0393,95.0138,0.0216,0.0255,0.0039
1066,1000.1,280.6,95.0369,95.0407,95.0155,0.0214,0.0253,0.0039
1067,1003.6,265.1,95.0383,95.0422,95.0171,0.0212,0.0250,0.0039
1068,998.9,276.8,95.0397,95.0436,95.0188,0.0210,0.0248,0.0039
1069,999.6,318.4,95.0412,95.0450,95.0206,0.0206,0.0244,0.0038
1070,1002.3,316.8,95.0426,95.0464,95.0223,0.0203,0.0242,0.0038
1071,996.0,268.2,95.0440,95.0478,95.0239,0.0201,0.0239,0.0038
1072,1009.3,285.8,95.0454,95.0492,95.0255,0.0198,0.0237,0.0038
1073,995.4,266.9,95.0468,95.0506,95.0273,0.0195,0.0233,0.0038
1074,1000.3,274.2,95.0482,95.0520,95.0289,0.0193,0.0231,0.0038
1075,996.9,267.9,95.0495,95.0534,95.0304,0.0191,0.0230,0.0038
1076,999.8,269.8,95.0509,95.0547,95.0319,0.0190,0.0229,0.0038
1077,998.1,267.1,95.0523,95.0561,95.0335,0.0188,0.0226,0.0038
1078,1000.1,266.6,95.0536,95.0574,95.0350,0.0186,0.0224,0.0038
1079,999.7,255.3,95.0549,95.0588,95.0366,0.0183,0.0222,0.0038
1080,1000.0,257.7,95.0563,95.0601,95.0380,0.0183,0.0221,0.0038
1081,1000.0,270.3,95.0576,95.0614,95.0396,0.0181,0.0219,0.0038
1082,1000.0,250.5,95.0589,95.0627,95.0410,0.0179,0.0217,0.0038
1083,999.8,272.1,95.0602,95.0640,95.0425,0.0178,0.0216,0.0038
1084,1002.0,265.4,95.0616,95.0653,95.0440,0.0176,0.0214,0.0038
1085,1001.1,258.5,95.0628,95.0666,95.0455,0.0174,0.0212,0.0038
1086,1000.5,294.4,95.0641,95.0679,95.0469,0.0172,0.0210,0.0038
1087,999.6,268.0,95.0654,95.0692,95.0484,0.0170,0.0208,0.0038
1088,997.6,267.2,95.0667,95.0705,95.0499,0.0168,0.0206,0.0038
1089,1000.4,266.1,95.0680,95.0717,95.0515,0.0164,0.0202,0.0038
1090,1003.6,262.8,95.0692,95.0730,95.0530,0.0163,0.0200,0.0038
1091,996.9,273.5,95.0705,95.0742,95.0544,0.0160,0.0198,0.0038
1092,998.7,273.7,95.0717,95.0755,95.0560,0.0157,0.0195,0.0038
1093,999.8,260.9,95.0729,95.0767,95.0578,0.0152,0.0190,0.0038
1094,1000.6,284.9,95.0742,95.0779,95.0594,0.0148,0.0185,0.0038
1095,999.0,266.6,95.0754,95.0791,95.0610,0.0144,0.0181,0.0037
1096,1000.3,264.7,95.0766,95.0804,95.0626,0.0140,0.0177,0.0037
1097,1001.1,253.9,95.0778,95.0816,95.0643,0.0135,0.0172,0.0037
1098,999.7,272.2,95.0790,95.0827,95.0660,0.0130,0.0168,0.0037
1099,1000.0,260.8,95.0802,95.0839,95.0675,0.0127,0.0164,0.0037
1100,1002.4,267.1,95.0814,95.0851,95.0690,0.0123,0.0161,0.0037
1101,998.8,283.3,95.0826,95.0863,95.0706,0.0120,0.0157,0.0037
1102,1001.4,266.4,95.0837,95.0874,95.0719,0.0118,0.0155,0.0037
1103,998.1,278.0,95.0849,95.0886,95.0732,0.0116,0.0154,0.0037
1104,1000.0,270.4,95.0860,95.0897,95.0745,0.0115,0.0153,0.0037
1105,1004.0,256.9,95.0872,95.0909,95.0759,0.0113,0.0150,0.0037
1106,994.8,274.6,95.0883,95.0920,95.0771,0.0112,0.0149,0.0037
1107,1000.3,265.3,95.0894,95.0931,95.0785,0.0110,0.0147,0.0037
1108,999.3,254.6,95.0906,95.0943,95.0798,0.0108,0.0145,0.0037
1109,1000.7,269.2,95.0917,95.0954,95.0811,0.0105,0.0142,0.0037
1110,999.4,256.5,95.0928,95.0965,95.0823,0.0104,0.0141,0.0037
1111,1000.5,266.7,95.0939,95.0975,95.0836,0.0103,0.0140,0.0037
1112,999.6,258.6,95.0950,95.0986,95.0848,0.0101,0.0138,0.0037
1113,999.9,272.8,95.0960,95.0997,95.0864,0.0097,0.0133,0.0037
1114,999.8,250.8,95.0971,95.1008,95.0877,0.0094,0.0131,0.0037
1115,1000.9,262.6,95.0982,95.1018,95.0890,0.0091,0.0128,0.0037
1116,1001.0,283.9,95.0992,95.1029,95.0904,0.0088,0.0125,0.0037
1117,1003.3,269.8,95.1003,95.1039,95.0919,0.0084,0.0121,0.0037
1118,995.3,281.0,95.1013,95.1050,95.0932,0.0081,0.0117,0.0037
1119,1000.4,239.6,95.1023,95.1060,95.0945,0.0079,0.0115,0.0037
1120,1000.1,306.1,95.1034,95.1070,95.0957,0.0077,0.0113,0.0037
1121,1001.5,286.7,95.1044,95.1080,95.0969,0.0075,0.0111,0.0036
1122,1000.8,256.0,95.1054,95.1090,95.0982,0.0072,0.0108,0.0036
1123,997.5,263.7,95.1064,95.1100,95.0994,0.0070,0.0106,0.0036
1124,999.5,269.3,95.1074,95.1110,95.1007,0.0067,0.0103,0.0036
