cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
2288,997.8,422.7,91.3964,91.3965,91.4920,-0.0956,-0.0955,0.0001
2289,1006.6,341.9,91.3903,91.3904,91.4861,-0.0958,-0.0957,0.0001
2290,1007.5,339.4,91.3842,91.3843,91.4800,-0.0958,-0.0957,0.0001
2291,1001.3,344.6,91.3782,91.3783,91.4733,-0.0952,-0.0951,0.0001
2292,1000.4,345.7,91.3721,91.3722,91.4670,-0.0949,-0.0948,0.0001
2293,991.8,398.0,91.3660,91.3661,91.4607,-0.0947,-0.0946,0.0001
2294,995.6,415.0,91.3599,91.3601,91.4544,-0.0945,-0.0944,0.0001
2295,1003.8,398.1,91.3539,91.3540,91.4476,-0.0937,-0.0936,0.0001
2296,1000.1,485.0,91.3478,91.3479,91.4412,-0.0934,-0.0933,0.0001
2297,1000.1,428.5,91.3417,91.3418,91.4346,-0.0929,-0.0928,0.0001
2298,1009.3,385.1,91.3356,91.3357,91.4282,-0.0925,-0.0924,0.0001
2299,1002.9,425.5,91.3296,91.3297,91.4213,-0.0917,-0.0916,0.0001
2300,977.7,322.9,91.3235,91.3236,91.4151,-0.0916,-0.0915,0.0001
2301,1002.2,334.8,91.3174,91.3175,91.4090,-0.0916,-0.0915,0.0001
2302,1004.4,365.4,91.3113,91.3114,91.4030,-0.0917,-0.0916,0.0001
2303,995.8,365.7,91.3052,91.3053,91.3964,-0.0912,-0.0911,0.0001
2304,1000.4,372.9,91.2991,91.2992,91.3901,-0.0910,-0.0909,0.0001
2305,1003.0,367.5,91.2930,91.2931,91.3840,-0.0910,-0.0909,0.0001
2306,998.1,325.6,91.2869,91.2870,91.3782,-0.0913,-0.0912,0.0001
2307,999.4,360.6,91.2808,91.2809,91.3721,-0.0913,-0.0912,0.0001
2308,1016.0,383.0,91.2747,91.2748,91.3667,-0.0920,-0.0919,0.0001
2309,986.2,320.4,91.2686,91.2687,91.3613,-0.0927,-0.0926,0.0001
2310,999.7,360.6,91.2625,91.2626,91.3557,-0.0932,-0.0931,0.0001
2311,996.4,375.7,91.2564,91.2565,91.3496,-0.0932,-0.0931,0.0001
2312,1001.4,350.9,91.2503,91.2504,91.3438,-0.0935,-0.0935,0.0001
2313,1000.5,364.0,91.2442,91.2443,91.3382,-0.0940,-0.0939,0.0001
2314,1001.1,342.5,91.2381,91.2382,91.3326,-0.0945,-0.0944,0.0001
2315,998.8,354.0,91.2320,91.2320,91.3267,-0.0947,-0.0946,0.0001
2316,999.4,364.1,91.2258,91.2259,91.3212,-0.0954,-0.0953,0.0001
2317,999.9,351.4,91.2197,91.2198,91.3157,-0.0960,-0.0959,0.0001
2318,1000.0,383.1,91.2136,91.2137,91.3100,-0.0964,-0.0963,0.0001
2319,1000.1,402.0,91.2075,91.2076,91.3043,-0.0968,-0.0967,0.0001
2320,1002.3,351.4,91.2014,91.2015,91.2981,-0.0967,-0.0966,0.0001
2321,993.1,360.6,91.1952,91.1953,91.2922,-0.0969,-0.0968,0.0001
2322,998.0,339.0,91.1891,91.1892,91.2863,-0.0972,-0.0971,0.0001
2323,1003.4,337.5,91.1830,91.1831,91.2802,-0.0972,-0.0972,0.0001
2324,1002.8,302.8,91.1769,91.1769,91.2744,-0.0975,-0.0975,0.0001
2325,1011.1,337.6,91.1707,91.1708,91.2685,-0.0977,-0.0976,0.0001
2326,982.1,360.0,91.1646,91.1647,91.2625,-0.0979,-0.0978,0.0001
2327,999.7,318.7,91.1585,91.1585,91.2560,-0.0976,-0.0975,0.0001
2328,1000.1,334.4,91.1523,91.1524,91.2500,-0.0977,-0.0976,0.0001
2329,1001.3,317.3,91.1462,91.1463,91.2441,-0.0980,-0.0979,0.0001
2330,1000.7,305.2,91.1401,91.1401,91.2385,-0.0984,-0.0984,0.0001
2331,1016.5,534.0,91.1339,91.1340,91.2324,-0.0985,-0.0984,0.0001
2332,992.2,349.5,91.1278,91.1278,91.2268,-0.0990,-0.0989,0.0001
2333,1000.4,349.7,91.1216,91.1217,91.2210,-0.0994,-0.0993,0.0001
2334,999.5,318.8,91.1155,91.1155,91.2149,-0.0995,-0.0994,0.0001
2335,1002.4,331.6,91.1093,91.1094,91.2084,-0.0991,-0.0990,0.0001
2336,994.5,347.6,91.1032,91.1032,91.2025,-0.0993,-0.0992,0.0001
2337,999.8,354.4,91.0970,91.0971,91.1965,-0.0995,-0.0994,0.0001
2338,1000.0,315.2,91.0909,91.0909,91.1906,-0.0997,-0.0996,0.0001
2339,1005.2,356.0,91.0847,91.0848,91.1840,-0.0993,-0.0992,0.0001
2340,994.3,336.0,91.0786,91.0786,91.1778,-0.0993,-0.0992,0.0001
2341,999.9,334.5,91.0724,91.0725,91.1715,-0.0991,-0.0990,0.0001
2342,1001.4,355.0,91.0663,91.0663,91.1650,-0.0988,-0.0987,0.0001
2343,1002.0,335.9,91.0601,91.0602,91.1580,-0.0979,-0.0978,0.0001
2344,999.2,377.8,91.0539,91.0540,91.1514,-0.0975,-0.0974,0.0001
2345,1001.9,372.2,91.0478,91.0478,91.1450,-0.0972,-0.0972,0.0001
2346,996.6,353.2,91.0416,91.0417,91.1385,-0.0969,-0.0969,0.0001
2347,1000.3,339.8,91.0354,91.0355,91.1314,-0.0960,-0.0959,0.0001
2348,999.6,334.8,91.0293,91.0293,91.1249,-0.0956,-0.0956,0.0001
2349,1000.3,368.5,91.0231,91.0232,91.1185,-0.0954,-0.0953,0.0001
2350,1001.6,350.9,91.0169,91.0170,91.1124,-0.0954,-0.0954,0.0001
2351,998.4,353.6,91.0108,91.0108,91.1060,-0.0953,-0.0952,0.0001
2352,999.5,344.9,91.0046,91.0046,91.1001,-0.0955,-0.0955,0.0001
2353,1000.8,339.7,90.9984,90.9985,91.0940,-0.0956,-0.0956,0.0001
2354,1008.5,342.1,90.9922,90.9923,91.0879,-0.0957,-0.0956,0.0001
2355,992.8,383.9,90.9860,90.9861,91.0811,-0.0950,-0.0950,0.0001
2356,999.1,372.4,90.9799,90.9799,91.0750,-0.0951,-0.0950,0.0001
2357,1000.5,359.2,90.9737,90.9737,91.0688,-0.0951,-0.0951,0.0001
2358,997.3,367.8,90.9675,90.9676,91.0627,-0.0952,-0.0951,0.0000
2359,1000.7,381.2,90.9613,90.9614,91.0562,-0.0949,-0.0948,0.0000
2360,999.7,312.4,90.9551,90.9552,91.0501,-0.0950,-0.0949,0.0000
2361,1000.0,360.8,90.9489,90.9490,91.0440,-0.0950,-0.0950,0.0000
2362,999.8,301.8,90.9428,90.9428,91.0376,-0.0949,-0.0948,0.0000
2363,1002.3,356.2,90.9366,90.9366,91.0309,-0.0943,-0.0943,0.0000
2364,1000.6,343.7,90.9304,90.9304,91.0248,-0.0944,-0.0943,0.0000
2365,993.2,357.6,90.9242,90.9242,91.0190,-0.0948,-0.0948,0.0000
2366,998.0,339.0,90.9180,90.9180,91.0132,-0.0952,-0.0952,0.0000
2367,998.8,383.7,90.9118,90.9118,91.0070,-0.0952,-0.0952,0.0000
2368,1007.4,386.3,90.9056,90.9056,91.0011,-0.0955,-0.0955,0.0000
2369,1000.3,406.6,90.8994,90.8994,90.9952,-0.0958,-0.0958,0.0000
2370,999.4,430.4,90.8932,90.8932,90.9894,-0.0962,-0.0962,0.0000
2371,1000.4,345.4,90.8870,90.8870,90.9835,-0.0964,-0.0964,0.0000
2372,998.1,393.4,90.8808,90.8808,90.9778,-0.0970,-0.0969,0.0000
2373,1000.5,387.8,90.8746,90.8746,90.9722,-0.0976,-0.0976,0.0000
2374,1000.4,327.3,90.8684,90.8684,90.9667,-0.0983,-0.0983,0.0000
2375,1000.6,355.7,90.8622,90.8622,90.9606,-0.0984,-0.0984,0.0000
2376,1000.7,388.1,90.8560,90.8560,90.9547,-0.0987,-0.0987,0.0000
2377,999.6,366.8,90.8498,90.8498,90.9487,-0.0989,-0.0989,0.0000
2378,999.6,378.5,90.8436,90.8436,90.9425,-0.0989,-0.0989,0.0000
2379,1000.2,358.0,90.8374,90.8374,90.9358,-0.0984,-0.0984,0.0000
2380,999.8,359.6,90.8311,90.8312,90.9298,-0.0986,-0.0986,0.0000
2381,1000.3,351.0,90.8249,90.8250,90.9237,-0.0988,-0.0987,0.0000
2382,1001.6,344.0,90.8187,90.8188,90.9175,-0.0988,-0.0987,0.0000
2383,998.3,334.0,90.8125,90.8125,90.9106,-0.0981,-0.0980,0.0000
2384,1002.6,339.9,90.8063,90.8063,90.9041,-0.0978,-0.0978,0.0000
2385,992.5,364.4,90.8001,90.8001,90.8976,-0.0975,-0.0975,0.0000
2386,998.8,360.6,90.7939,90.7939,90.8912,-0.0974,-0.0973,0.0000
2387,999.4,368.3,90.7876,90.7877,90.8845,-0.0968,-0.0968,0.0000
2388,1000.3,377.0,90.7814,90.7814,90.8781,-0.0967,-0.0966,0.0000
2389,998.8,359.0,90.7752,90.7752,90.8717,-0.0965,-0.0965,0.0000
2390,1000.3,359.5,90.7690,90.7690,90.8652,-0.0962,-0.0962,0.0000
2391,999.8,337.4,90.7627,90.7628,90.8580,-0.0953,-0.0953,0.0000
2392,1005.3,331.4,90.7565,90.7565,90.8515,-0.0950,-0.0950,0.0000
2393,1000.9,354.9,90.7503,90.7503,90.8451,-0.0948,-0.0948,0.0000
2394,994.0,379.5,90.7441,90.7441,90.8390,-0.0949,-0.0949,0.0000
2395,999.7,400.6,90.7378,90.7379,90.8313,-0.0935,-0.0935,0.0000
2396,1001.6,333.1,90.7316,90.7316,90.8249,-0.0933,-0.0933,0.0000
2397,1014.2,334.4,90.7254,90.7254,90.8195,-0.0942,-0.0941,0.0000
2398,996.2,373.0,90.7191,90.7192,90.8120,-0.0929,-0.0929,0.0000
2399,997.5,359.1,90.7129,90.7129,90.8053,-0.0924,-0.0923,0.0000
2400,1000.0,351.7,90.7067,90.7067,90.7992,-0.0925,-0.0925,0.0000
2401,1000.6,375.1,90.7004,90.7005,90.7931,-0.0927,-0.0926,0.0000
2402,999.4,361.9,90.6942,90.6942,90.7870,-0.0928,-0.0928,0.0000
2403,1000.9,356.9,90.6880,90.6880,90.7802,-0.0922,-0.0922,0.0000
2404,997.3,339.8,90.6817,90.6818,90.7739,-0.0922,-0.0922,0.0000
2405,1013.7,347.2,90.6755,90.6755,90.7678,-0.0923,-0.0923,0.0000
2406,988.4,359.0,90.6693,90.6693,90.7619,-0.0926,-0.0926,0.0000
2407,993.6,347.1,90.6630,90.6630,90.7556,-0.0926,-0.0926,0.0000
2408,997.9,346.6,90.6568,90.6568,90.7499,-0.0931,-0.0931,0.0000
2409,1000.0,340.4,90.6505,90.6506,90.7442,-0.0936,-0.0936,0.0000
2410,1003.4,345.4,90.6443,90.6443,90.7381,-0.0938,-0.0937,0.0000
2411,995.3,310.7,90.6381,90.6381,90.7325,-0.0945,-0.0944,0.0000
2412,1018.0,326.5,90.6318,90.6318,90.7325,-0.1007,-0.1007,0.0000
2413,990.6,345.4,90.6256,90.6256,90.7270,-0.1014,-0.1014,0.0000
2414,991.3,350.5,90.6193,90.6193,90.7218,-0.1024,-0.1024,0.0000
2415,1001.3,329.8,90.6131,90.6131,90.7167,-0.1036,-0.1036,0.0000
2416,1017.8,337.1,90.6068,90.6068,90.7113,-0.1045,-0.1045,0.0000
2417,982.3,354.4,90.6006,90.6006,90.7060,-0.1054,-0.1054,0.0000
2418,1011.8,333.5,90.5943,90.5943,90.7005,-0.1062,-0.1062,0.0000
2419,1000.4,417.4,90.5881,90.5881,90.6948,-0.1068,-0.1067,0.0000
2420,995.1,372.7,90.5818,90.5818,90.6887,-0.1069,-0.1069,0.0000
2421,1001.4,362.8,90.5756,90.5756,90.6831,-0.1075,-0.1075,0.0000
2422,1000.2,376.7,90.5693,90.5693,90.6773,-0.1080,-0.1080,0.0000
2423,997.7,322.4,90.5631,90.5631,90.6714,-0.1083,-0.1083,0.0000
2424,1005.3,353.7,90.5568,90.5568,90.6651,-0.1083,-0.1082,0.0000
2425,995.0,360.3,90.5506,90.5506,90.6590,-0.1085,-0.1085,0.0000
2426,1000.5,370.9,90.5443,90.5443,90.6528,-0.1085,-0.1084,0.0000
2427,1002.3,359.6,90.5380,90.5381,90.6463,-0.1083,-0.1083,0.0000
2428,992.3,360.3,90.5318,90.5318,90.6392,-0.1075,-0.1074,0.0000
2429,998.4,354.1,90.5255,90.5255,90.6326,-0.1071,-0.1070,0.0000
2430,999.8,307.2,90.5193,90.5193,90.6259,-0.1067,-0.1067,0.0000
2431,1017.9,367.6,90.5130,90.5130,90.6192,-0.1062,-0.1062,0.0000
2432,981.8,380.2,90.5068,90.5068,90.6119,-0.1051,-0.1051,0.0000
2433,998.9,369.0,90.5005,90.5005,90.6050,-0.1045,-0.1045,0.0000
2434,1000.1,365.4,90.4942,90.4942,90.5981,-0.1039,-0.1039,0.0000
2435,1000.6,364.3,90.4880,90.4880,90.5914,-0.1034,-0.1034,0.0000
2436,1000.4,350.4,90.4817,90.4817,90.5843,-0.1026,-0.1026,0.0000
2437,999.3,338.2,90.4754,90.4755,90.5778,-0.1023,-0.1023,0.0000
2438,1002.3,311.2,90.4692,90.4692,90.5713,-0.1021,-0.1021,0.0000
2439,1014.2,333.9,90.4629,90.4629,90.5647,-0.1018,-0.1018,0.0000
2440,993.9,356.5,90.4567,90.4567,90.5573,-0.1006,-0.1006,0.0000
2441,998.8,369.4,90.4504,90.4504,90.5502,-0.0998,-0.0998,0.0000
2442,999.4,352.7,90.4441,90.4441,90.5432,-0.0991,-0.0991,0.0000
2443,1000.3,376.4,90.4379,90.4379,90.5363,-0.0985,-0.0985,0.0000
2444,999.9,365.7,90.4316,90.4316,90.5290,-0.0974,-0.0974,0.0000
2445,1000.2,404.1,90.4253,90.4253,90.5222,-0.0969,-0.0969,0.0000
2446,998.5,335.3,90.4190,90.4191,90.5152,-0.0961,-0.0961,0.0000
2447,999.9,355.0,90.4128,90.4128,90.5082,-0.0954,-0.0954,0.0000
2448,1002.5,361.3,90.4065,90.4065,90.5006,-0.0941,-0.0941,0.0000
2449,994.2,373.6,90.4002,90.4002,90.4938,-0.0935,-0.0935,0.0000
2450,1004.3,363.1,90.3940,90.3940,90.4872,-0.0933,-0.0933,0.0000
2451,1000.3,388.6,90.3877,90.3877,90.4807,-0.0930,-0.0930,0.0000
2452,1000.2,351.4,90.3814,90.3814,90.4737,-0.0923,-0.0923,0.0000
2453,1000.4,387.1,90.3752,90.3752,90.4672,-0.0921,-0.0921,0.0000
2454,997.7,328.3,90.3689,90.3689,90.4610,-0.0921,-0.0921,0.0000
2455,1007.4,349.3,90.3626,90.3626,90.4550,-0.0923,-0.0923,0.0000
2456,992.7,383.4,90.3563,90.3563,90.4488,-0.0925,-0.0925,0.0000
2457,998.9,361.1,90.3501,90.3501,90.4432,-0.0932,-0.0932,0.0000
2458,999.5,340.7,90.3438,90.3438,90.4376,-0.0938,-0.0938,0.0000
2459,1004.1,357.0,90.3375,90.3375,90.4319,-0.0944,-0.0944,0.0000
2460,1001.8,348.0,90.3312,90.3312,90.4256,-0.0943,-0.0943,0.0000
2461,997.7,387.1,90.3250,90.3250,90.4198,-0.0948,-0.0948,0.0000
2462,997.4,366.4,90.3187,90.3187,90.4142,-0.0955,-0.0955,0.0000
2463,1001.1,369.5,90.3124,90.3124,90.4086,-0.0962,-0.0962,0.0000
2464,999.1,382.5,90.3061,90.3061,90.4026,-0.0964,-0.0964,0.0000
2465,1000.4,339.2,90.2999,90.2999,90.3970,-0.0971,-0.0971,0.0000
2466,1002.6,390.0,90.2936,90.2936,90.3912,-0.0977,-0.0977,0.0000
2467,997.9,333.6,90.2873,90.2873,90.3854,-0.0981,-0.0981,0.0000
2468,1006.7,320.5,90.2810,90.2810,90.3790,-0.0980,-0.0980,0.0000
2469,1041.2,413.6,90.2747,90.2747,90.3731,-0.0983,-0.0983,0.0000
2470,948.4,419.8,90.2685,90.2685,90.3671,-0.0987,-0.0987,0.0000
2471,1002.1,368.3,90.2622,90.2622,90.3613,-0.0991,-0.0991,0.0000
2472,1003.0,404.5,90.2559,90.2559,90.3548,-0.0989,-0.0989,0.0000
2473,999.8,392.3,90.2496,90.2496,90.3485,-0.0989,-0.0989,0.0000
2474,1000.9,377.5,90.2434,90.2434,90.3421,-0.0987,-0.0987,0.0000
2475,997.4,348.1,90.2371,90.2371,90.3356,-0.0986,-0.0986,0.0000
2476,1002.5,364.8,90.2308,90.2308,90.3288,-0.0980,-0.0980,0.0000
2477,996.9,367.2,90.2245,90.2245,90.3226,-0.0981,-0.0981,0.0000
2478,1000.1,389.1,90.2182,90.2182,90.3165,-0.0983,-0.0983,0.0000
2479,1000.3,342.1,90.2119,90.2119,90.3105,-0.0986,-0.0986,0.0000
2480,1002.4,368.7,90.2057,90.2057,90.3038,-0.0982,-0.0981,0.0000
2481,996.3,387.9,90.1994,90.1994,90.2972,-0.0978,-0.0978,0.0000
2482,999.9,373.7,90.1931,90.1931,90.2905,-0.0974,-0.0974,0.0000
2483,1001.2,368.4,90.1868,90.1868,90.2838,-0.0970,-0.0970,0.0000
2484,1000.3,360.5,90.1805,90.1805,90.2769,-0.0963,-0.0963,0.0000
2485,1000.1,383.5,90.1743,90.1743,90.2705,-0.0963,-0.0963,0.0000
2486,1000.0,335.4,90.1680,90.1680,90.2641,-0.0961,-0.0961,0.0000
2487,1002.2,357.6,90.1617,90.1617,90.2570,-0.0953,-0.0953,0.0000
2488,997.7,389.7,90.1554,90.1554,90.2503,-0.0949,-0.0949,0.0000
2489,999.9,351.6,90.1491,90.1491,90.2435,-0.0943,-0.0943,0.0000
2490,999.7,391.5,90.1428,90.1428,90.2367,-0.0939,-0.0939,0.0000
2491,1002.9,392.6,90.1366,90.1366,90.2296,-0.0931,-0.0931,0.0000
2492,993.7,356.7,90.1303,90.1303,90.2230,-0.0928,-0.0928,0.0000
2493,998.8,378.4,90.1240,90.1240,90.2165,-0.0925,-0.0925,0.0000
2494,998.8,355.4,90.1177,90.1177,90.2100,-0.0922,-0.0922,0.0000
2495,999.5,433.5,90.1114,90.1114,90.2030,-0.0916,-0.0916,0.0000
2496,1000.3,415.5,90.1051,90.1051,90.1968,-0.0916,-0.0916,0.0000
2497,999.8,364.8,90.0989,90.0989,90.1908,-0.0919,-0.0919,0.0000
2498,999.8,365.1,90.0926,90.0926,90.1852,-0.0926,-0.0926,0.0000
2499,999.6,364.0,90.0863,90.0863,90.1793,-0.0930,-0.0930,0.0000
2500,1001.0,311.3,90.0800,90.0800,90.1738,-0.0938,-0.0938,0.0000
2501,1010.2,390.3,90.0737,90.0737,90.1681,-0.0944,-0.0944,0.0000
2502,997.2,379.9,90.0675,90.0675,90.1624,-0.0949,-0.0949,0.0000
2503,998.7,383.7,90.0612,90.0612,90.1563,-0.0951,-0.0951,0.0000
2504,1000.2,363.5,90.0549,90.0549,90.1505,-0.0956,-0.0956,0.0000
2505,1004.8,375.5,90.0486,90.0486,90.1447,-0.0961,-0.0961,0.0000
2506,995.6,385.2,90.0423,90.0423,90.1389,-0.0966,-0.0966,0.0000
2507,999.6,372.0,90.0360,90.0360,90.1327,-0.0967,-0.0967,0.0000
2508,1001.1,385.9,90.0298,90.0298,90.1269,-0.0971,-0.0971,0.0000
2509,998.8,377.2,90.0235,90.0235,90.1209,-0.0975,-0.0975,0.0000
2510,1000.5,345.9,90.0172,90.0172,90.1150,-0.0978,-0.0978,0.0000
2511,999.5,408.1,90.0109,90.0109,90.1087,-0.0978,-0.0978,0.0000
2512,1002.2,349.6,90.0046,90.0046,90.1028,-0.0982,-0.0982,0.0000
2513,993.7,393.8,89.9983,89.9983,90.0970,-0.0987,-0.0987,0.0000
2514,998.9,374.8,89.9921,89.9921,90.0913,-0.0992,-0.0992,0.0000
2515,998.5,330.5,89.9858,89.9858,90.0850,-0.0992,-0.0992,0.0000
2516,1021.5,353.3,89.9795,89.9795,90.0790,-0.0995,-0.0995,0.0000
2517,979.7,369.4,89.9732,89.9732,90.0731,-0.0999,-0.0999,0.0000
2518,999.0,371.5,89.9669,89.9669,90.0672,-0.1003,-0.1003,0.0000
2519,998.9,406.4,89.9606,89.9606,90.0611,-0.1005,-0.1005,0.0000
2520,1000.2,386.7,89.9544,89.9544,90.0554,-0.1011,-0.1011,0.0000
2521,1022.6,408.3,89.9481,89.9481,90.0497,-0.1016,-0.1016,0.0000
2522,987.0,346.8,89.9418,89.9418,90.0438,-0.1020,-0.1020,0.0000
2523,1000.6,385.9,89.9355,89.9355,90.0372,-0.1017,-0.1017,0.0000
2524,949.2,297.5,89.9292,89.9292,90.0308,-0.1015,-0.1015,0.0000
2525,1078.5,388.3,89.9230,89.9230,90.0242,-0.1012,-0.1012,0.0000
2526,1004.8,345.3,89.9167,89.9167,90.0177,-0.1010,-0.1010,0.0000
2527,969.7,359.0,89.9104,89.9104,90.0106,-0.1002,-0.1002,0.0000
2528,995.7,359.1,89.9041,89.9041,90.0040,-0.0999,-0.0999,0.0000
2529,1015.0,337.2,89.8978,89.8978,89.9973,-0.0994,-0.0994,0.0000
2530,990.9,311.8,89.8916,89.8916,89.9904,-0.0988,-0.0988,0.0000
2531,998.4,359.3,89.8853,89.8853,89.9828,-0.0975,-0.0975,0.0000
2532,1001.2,339.0,89.8790,89.8790,89.9757,-0.0967,-0.0967,0.0000
2533,994.7,325.6,89.8727,89.8727,89.9688,-0.0961,-0.0961,0.0000
2534,1006.9,341.0,89.8665,89.8665,89.9620,-0.0956,-0.0955,0.0000
2535,995.9,329.8,89.8602,89.8602,89.9548,-0.0946,-0.0946,0.0000
2536,1000.4,334.2,89.8539,89.8539,89.9479,-0.0940,-0.0940,0.0000
2537,1000.6,333.7,89.8476,89.8476,89.9411,-0.0935,-0.0935,0.0000
2538,999.4,348.3,89.8413,89.8414,89.9344,-0.0930,-0.0930,0.0000
2539,999.7,325.6,89.8351,89.8351,89.9275,-0.0924,-0.0924,0.0000
2540,1001.0,331.8,89.8288,89.8288,89.9211,-0.0923,-0.0923,0.0000
2541,997.2,339.1,89.8225,89.8225,89.9149,-0.0924,-0.0924,0.0000
2542,1012.6,347.8,89.8162,89.8163,89.9088,-0.0925,-0.0925,0.0000
2543,987.3,360.6,89.8100,89.8100,89.9019,-0.0920,-0.0920,0.0000
2544,999.2,373.3,89.8037,89.8037,89.8956,-0.0919,-0.0919,0.0000
2545,999.7,385.0,89.7974,89.7974,89.8894,-0.0920,-0.0920,0.0000
2546,1000.8,345.7,89.7912,89.7912,89.8833,-0.0921,-0.0921,0.0000
2547,1004.2,323.7,89.7849,89.7849,89.8768,-0.0919,-0.0919,0.0000
2548,996.7,323.4,89.7786,89.7786,89.8709,-0.0923,-0.0923,0.0000
2549,1000.2,329.2,89.7723,89.7723,89.8647,-0.0924,-0.0924,0.0000
2550,1000.5,316.9,89.7661,89.7661,89.8585,-0.0924,-0.0924,0.0000
2551,1000.7,317.4,89.7598,89.7598,89.8523,-0.0925,-0.0925,0.0000
2552,1000.0,319.5,89.7535,89.7535,89.8458,-0.0923,-0.0923,0.0000
2553,998.5,326.0,89.7473,89.7473,89.8399,-0.0927,-0.0927,0.0000
2554,1000.5,315.4,89.7410,89.7410,89.8339,-0.0929,-0.0929,0.0000
2555,1003.0,311.4,89.7347,89.7347,89.8279,-0.0932,-0.0931,0.0000
2556,999.9,336.5,89.7284,89.7285,89.8213,-0.0929,-0.0929,0.0000
2557,999.0,327.2,89.7222,89.7222,89.8153,-0.0931,-0.0931,0.0000
2558,1000.6,345.4,89.7159,89.7159,89.8096,-0.0936,-0.0936,0.0000
2559,998.6,334.9,89.7096,89.7097,89.8041,-0.0944,-0.0944,0.0000
2560,999.9,317.3,89.7034,89.7034,89.7984,-0.0951,-0.0950,0.0000
2561,1002.4,350.3,89.6971,89.6971,89.7924,-0.0953,-0.0953,0.0000
2562,996.2,334.7,89.6909,89.6909,89.7870,-0.0962,-0.0962,0.0000
2563,999.7,344.5,89.6846,89.6846,89.7811,-0.0965,-0.0965,0.0000
2564,999.9,346.3,89.6783,89.6783,89.7753,-0.0970,-0.0970,0.0000
2565,999.1,327.0,89.6721,89.6721,89.7696,-0.0975,-0.0975,0.0000
2566,1001.8,326.7,89.6658,89.6658,89.7639,-0.0981,-0.0981,0.0000
2567,1000.4,325.0,89.6595,89.6596,89.7580,-0.0985,-0.0984,0.0000
2568,998.7,342.9,89.6533,89.6533,89.7525,-0.0992,-0.0992,0.0000
2569,997.7,350.8,89.6470,89.6470,89.7468,-0.0997,-0.0997,0.0000
2570,1001.9,365.0,89.6408,89.6408,89.7408,-0.1000,-0.1000,0.0000
2571,999.3,376.5,89.6345,89.6345,89.7340,-0.0995,-0.0995,0.0000
2572,999.9,407.7,89.6282,89.6283,89.7276,-0.0994,-0.0994,0.0000
2573,1000.0,364.4,89.6220,89.6220,89.7212,-0.0992,-0.0992,0.0000
2574,1000.3,379.1,89.6157,89.6157,89.7147,-0.0990,-0.0990,0.0000
2575,999.8,372.5,89.6095,89.6095,89.7078,-0.0983,-0.0983,0.0000
2576,999.9,337.3,89.6032,89.6032,89.7015,-0.0983,-0.0983,0.0000
2577,1003.7,326.0,89.5970,89.5970,89.6953,-0.0983,-0.0983,0.0000
2578,1003.5,340.1,89.5907,89.5907,89.6953,-0.1046,-0.1046,0.0000
2579,996.3,346.5,89.5845,89.5845,89.6890,-0.1046,-0.1046,0.0000
2580,999.5,321.2,89.5782,89.5782,89.6822,-0.1040,-0.1040,0.0000
2581,1003.7,350.6,89.5720,89.5720,89.6760,-0.1041,-0.1040,0.0000
2582,996.8,348.8,89.5657,89.5657,89.6699,-0.1042,-0.1041,0.0000
2583,998.0,383.4,89.5595,89.5595,89.6636,-0.1042,-0.1042,0.0000
2584,1001.3,379.4,89.5532,89.5532,89.6569,-0.1037,-0.1037,0.0000
2585,1014.2,382.4,89.5470,89.5470,89.6506,-0.1036,-0.1036,0.0000
2586,984.5,337.1,89.5407,89.5407,89.6441,-0.1034,-0.1034,0.0000
2587,1004.3,370.0,89.5345,89.5345,89.6376,-0.1032,-0.1032,0.0000
2588,993.6,356.8,89.5282,89.5282,89.6306,-0.1023,-0.1023,0.0000
2589,999.2,334.8,89.5220,89.5220,89.6240,-0.1020,-0.1020,0.0000
2590,1005.7,339.1,89.5157,89.5158,89.6174,-0.1017,-0.1017,0.0000
2591,994.4,347.5,89.5095,89.5095,89.6108,-0.1013,-0.1013,0.0000
2592,1001.2,332.3,89.5033,89.5033,89.6036,-0.1003,-0.1003,0.0000
2593,1003.2,359.4,89.4970,89.4970,89.5968,-0.0998,-0.0997,0.0000
2594,996.8,374.7,89.4908,89.4908,89.5900,-0.0992,-0.0992,0.0000
2595,999.4,368.7,89.4845,89.4846,89.5834,-0.0989,-0.0989,0.0000
2596,1000.1,372.5,89.4783,89.4783,89.5762,-0.0979,-0.0979,0.0000
2597,1004.1,357.3,89.4721,89.4721,89.5696,-0.0975,-0.0975,0.0000
2598,992.1,317.7,89.4658,89.4658,89.5629,-0.0971,-0.0971,0.0000
2599,1011.1,358.4,89.4596,89.4596,89.5565,-0.0969,-0.0969,0.0000
2600,994.9,347.0,89.4534,89.4534,89.5497,-0.0964,-0.0964,0.0000
2601,1000.2,352.6,89.4471,89.4471,89.5437,-0.0966,-0.0965,0.0000
2602,999.5,347.3,89.4409,89.4409,89.5377,-0.0968,-0.0968,0.0000
2603,1002.1,346.3,89.4347,89.4347,89.5317,-0.0971,-0.0971,0.0000
2604,997.2,325.3,89.4284,89.4285,89.5253,-0.0969,-0.0969,0.0000
2605,1000.5,348.7,89.4222,89.4222,89.5193,-0.0971,-0.0970,0.0000
2606,997.4,351.6,89.4160,89.4160,89.5131,-0.0971,-0.0971,0.0000
2607,999.2,332.6,89.4097,89.4098,89.5068,-0.0971,-0.0971,0.0000
