cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
0,0.0,472.7,90.0516,90.0579,90.0516,0.0000,0.0063,0.0063
1,1057.2,368.4,90.0579,90.0642,90.0516,0.0063,0.0126,0.0063
2,1007.4,355.5,90.0642,90.0705,90.0516,0.0126,0.0188,0.0063
3,994.0,294.9,90.0705,90.0768,90.0516,0.0188,0.0251,0.0063
4,1000.6,305.6,90.0768,90.0830,90.0516,0.0251,0.0314,0.0063
5,3663.7,432.3,90.0830,90.0893,90.0516,0.0314,0.0377,0.0063
6,436.9,630.4,90.0893,90.0956,90.0516,0.0377,0.0440,0.0063
7,641.1,218.8,90.0956,90.1019,90.0516,0.0440,0.0503,0.0063
8,220.6,243.6,90.1019,90.1082,90.0516,0.0503,0.0565,0.0063
9,245.2,239.0,90.1082,90.1145,90.0516,0.0565,0.0628,0.0063
10,793.5,280.3,90.1145,90.1207,90.0516,0.0628,0.0691,0.0063
11,1496.0,333.6,90.1207,90.1270,90.0516,0.0691,0.0754,0.0063
12,506.1,299.0,90.1270,90.1333,90.0516,0.0754,0.0817,0.0063
13,1002.0,303.9,90.1333,90.1396,90.0516,0.0817,0.0880,0.0063
14,994.8,378.6,90.1396,90.1459,90.0516,0.0880,0.0942,0.0063
15,998.1,283.6,90.1459,90.1521,90.0516,0.0942,0.1005,0.0063
16,1003.0,287.4,90.1521,90.1584,90.0516,0.1005,0.1068,0.0063
17,998.0,330.6,90.1584,90.1647,90.0516,0.1068,0.1131,0.0063
18,998.1,331.1,90.1647,90.1710,90.0516,0.1131,0.1194,0.0063
19,1871.2,694.5,90.1710,90.1773,90.0516,0.1194,0.1257,0.0063
20,699.1,336.9,90.1773,90.1836,90.0516,0.1257,0.1319,0.0063
21,432.9,314.8,90.1836,90.1898,90.0516,0.1319,0.1382,0.0063
22,998.6,346.5,90.1898,90.1961,90.0516,0.1382,0.1445,0.0063
23,999.4,350.4,90.1961,90.2024,90.0516,0.1445,0.1508,0.0063
24,998.5,272.9,90.2024,90.2087,90.0516,0.1508,0.1571,0.0063
25,1000.1,305.0,90.2087,90.2150,90.0516,0.1571,0.1633,0.0063
26,1000.5,288.5,90.2150,90.2212,90.0516,0.1633,0.1696,0.0063
27,999.7,285.2,90.2212,90.2275,90.0516,0.1696,0.1759,0.0063
28,1003.0,827.7,90.2275,90.2338,90.0516,0.1759,0.1822,0.0063
29,1000.3,278.9,90.2338,90.2401,90.0516,0.1822,0.1885,0.0063
30,1002.4,376.4,90.2401,90.2464,90.0516,0.1885,0.1947,0.0063
31,997.9,288.9,90.2463,90.2526,90.0516,0.1947,0.2010,0.0063
32,1000.2,301.9,90.2526,90.2589,90.0516,0.2010,0.2073,0.0063
33,1375.4,470.5,90.2589,90.2652,90.0516,0.2073,0.2136,0.0063
34,625.5,305.2,90.2652,90.2715,90.0516,0.2136,0.2198,0.0063
35,1004.8,297.1,90.2715,90.2777,90.0516,0.2198,0.2261,0.0063
36,991.9,3543.2,90.2777,90.2840,90.0516,0.2261,0.2324,0.0063
37,3548.0,360.6,90.2840,90.2903,90.0516,0.2324,0.2387,0.0063
38,363.4,271.5,90.2903,90.2966,90.0516,0.2387,0.2449,0.0063
39,275.0,230.8,90.2966,90.3028,90.0516,0.2449,0.2512,0.0063
40,233.2,649.7,90.3028,90.3091,90.0516,0.2512,0.2575,0.0063
41,652.5,323.7,90.3091,90.3154,90.0516,0.2575,0.2638,0.0063
42,929.5,330.7,90.3154,90.3217,90.0516,0.2638,0.2701,0.0063
43,997.5,325.3,90.3217,90.3279,90.0516,0.2700,0.2763,0.0063
44,1000.0,318.0,90.3279,90.3342,90.0516,0.2763,0.2826,0.0063
45,999.6,309.8,90.3342,90.3405,90.0516,0.2826,0.2889,0.0063
46,1000.0,296.5,90.3405,90.3468,90.0516,0.2889,0.2951,0.0063
47,1000.7,303.2,90.3468,90.3530,90.0516,0.2951,0.3014,0.0063
48,999.7,281.0,90.3530,90.3593,90.0516,0.3014,0.3077,0.0063
49,1000.4,314.8,90.3593,90.3656,90.0516,0.3077,0.3140,0.0063
50,2378.0,826.8,90.3656,90.3719,90.0516,0.3140,0.3202,0.0063
51,831.1,532.1,90.3718,90.3781,90.0516,0.3202,0.3265,0.0063
52,535.6,238.3,90.3781,90.3844,90.0516,0.3265,0.3328,0.0063
53,240.6,256.8,90.3844,90.3907,90.0516,0.3328,0.3390,0.0063
54,1024.2,301.2,90.3907,90.3969,90.0516,0.3390,0.3453,0.0063
55,992.2,329.1,90.3969,90.4032,90.0516,0.3453,0.3516,0.0063
56,1010.2,317.2,90.4032,90.4095,90.0516,0.3516,0.3578,0.0063
57,999.0,342.1,90.4095,90.4157,90.0516,0.3578,0.3641,0.0063
58,999.9,310.1,90.4157,90.4220,90.0516,0.3641,0.3704,0.0063
59,1000.6,302.8,90.4220,90.4283,90.0516,0.3704,0.3766,0.0063
60,999.7,323.2,90.4283,90.4345,90.0516,0.3766,0.3829,0.0063
61,1013.1,332.7,90.4345,90.4408,90.0516,0.3829,0.3892,0.0063
62,977.7,297.9,90.4408,90.4471,90.0516,0.3892,0.3954,0.0063
63,1035.2,325.8,90.4470,90.4533,90.0516,0.3954,0.4017,0.0063
64,965.2,306.0,90.4533,90.4596,90.0516,0.4017,0.4080,0.0063
65,1004.5,341.9,90.4596,90.4658,90.0516,0.4080,0.4142,0.0063
66,994.4,307.3,90.4658,90.4721,90.0516,0.4142,0.4205,0.0063
67,999.1,362.4,90.4721,90.4784,90.0516,0.4205,0.4267,0.0063
68,1000.0,383.9,90.4784,90.4846,90.0516,0.4267,0.4330,0.0063
69,1001.0,609.6,90.4846,90.4909,90.0516,0.4330,0.4393,0.0063
70,1004.6,354.5,90.4909,90.4971,90.0516,0.4393,0.4455,0.0063
71,1002.8,341.2,90.4971,90.5034,90.0516,0.4455,0.4518,0.0063
72,993.6,343.4,90.5034,90.5097,90.0516,0.4518,0.4580,0.0063
73,998.2,321.9,90.5096,90.5159,90.0516,0.4580,0.4643,0.0063
74,1000.1,284.9,90.5159,90.5222,90.0516,0.4643,0.4706,0.0063
75,999.0,348.8,90.5222,90.5284,90.0516,0.4705,0.4768,0.0063
76,1000.3,344.0,90.5284,90.5347,90.0516,0.4768,0.4831,0.0063
77,999.7,358.5,90.5347,90.5409,90.0516,0.4831,0.4893,0.0063
78,999.9,346.9,90.5409,90.5472,90.0516,0.4893,0.4956,0.0063
79,1000.4,300.1,90.5472,90.5534,90.0516,0.4956,0.5018,0.0063
80,999.7,287.8,90.5534,90.5597,90.0516,0.5018,0.5081,0.0063
81,1000.1,298.4,90.5597,90.5659,90.0516,0.5081,0.5143,0.0063
82,999.0,343.3,90.5659,90.5722,90.0516,0.5143,0.5206,0.0063
83,1000.7,290.6,90.5722,90.5784,90.0516,0.5206,0.5268,0.0063
84,999.7,335.1,90.5784,90.5847,90.0516,0.5268,0.5331,0.0063
85,999.7,299.6,90.5847,90.5909,90.0516,0.5331,0.5393,0.0063
86,1002.5,313.9,90.5909,90.5972,90.0516,0.5393,0.5456,0.0063
87,1001.4,353.9,90.5972,90.6034,90.0516,0.5455,0.5518,0.0063
88,1008.1,332.6,90.6034,90.6097,90.0516,0.5518,0.5581,0.0063
89,1008.1,336.0,90.6097,90.6159,90.0516,0.5580,0.5643,0.0063
90,988.3,331.8,90.6159,90.6222,90.0516,0.5643,0.5705,0.0063
91,996.3,288.1,90.6221,90.6284,90.0516,0.5705,0.5768,0.0063
92,997.8,307.0,90.6284,90.6346,90.0516,0.5768,0.5830,0.0063
93,999.7,329.1,90.6346,90.6409,90.0516,0.5830,0.5893,0.0063
94,998.4,374.3,90.6409,90.6471,90.0516,0.5892,0.5955,0.0063
95,1001.2,344.8,90.6471,90.6534,90.0516,0.5955,0.6017,0.0063
96,1000.8,334.1,90.6533,90.6596,90.0516,0.6017,0.6080,0.0063
97,998.1,334.9,90.6596,90.6658,90.0516,0.6080,0.6142,0.0063
98,1000.2,297.6,90.6658,90.6721,90.0516,0.6142,0.6205,0.0063
99,1014.9,332.0,90.6721,90.6783,90.0516,0.6204,0.6267,0.0063
100,998.5,342.3,90.6783,90.6845,90.0516,0.6267,0.6329,0.0063
101,1000.2,373.4,90.6845,90.6908,90.0516,0.6329,0.6392,0.0063
102,997.9,375.2,90.6908,90.6970,90.0516,0.6391,0.6454,0.0063
103,1005.4,400.5,90.6970,90.7032,90.0530,0.6440,0.6502,0.0063
104,1016.4,381.5,90.7032,90.7095,90.0653,0.6379,0.6442,0.0063
105,977.3,340.1,90.7094,90.7157,90.0943,0.6152,0.6214,0.0063
106,1008.7,350.8,90.7157,90.7219,90.1348,0.5808,0.5871,0.0063
107,996.5,384.4,90.7219,90.7282,90.1811,0.5408,0.5470,0.0063
108,996.4,344.5,90.7281,90.7344,90.2230,0.5051,0.5113,0.0063
109,1000.8,424.0,90.7343,90.7406,90.2574,0.4770,0.4832,0.0063
110,999.8,419.9,90.7406,90.7468,90.2814,0.4592,0.4655,0.0063
111,999.5,363.3,90.7468,90.7530,90.3024,0.4444,0.4506,0.0063
112,998.4,382.2,90.7530,90.7593,90.3235,0.4295,0.4357,0.0063
113,1000.3,383.0,90.7592,90.7655,90.3461,0.4132,0.4194,0.0063
114,1000.5,356.3,90.7655,90.7717,90.3710,0.3944,0.4007,0.0063
115,1001.2,438.0,90.7717,90.7779,90.3939,0.3778,0.3841,0.0063
116,1000.5,333.4,90.7779,90.7841,90.4158,0.3621,0.3684,0.0062
117,998.9,378.3,90.7841,90.7904,90.4364,0.3477,0.3539,0.0062
118,1000.8,432.0,90.7903,90.7966,90.4571,0.3332,0.3395,0.0062
119,999.5,423.2,90.7965,90.8028,90.4751,0.3215,0.3277,0.0062
120,1008.6,392.8,90.8027,90.8090,90.4919,0.3108,0.3171,0.0062
121,991.9,342.5,90.8090,90.8152,90.5091,0.2998,0.3061,0.0062
122,1002.2,406.2,90.8152,90.8214,90.5091,0.3060,0.3123,0.0062
123,1002.5,353.5,90.8214,90.8276,90.5248,0.2966,0.3028,0.0062
124,1022.7,350.8,90.8276,90.8338,90.5401,0.2875,0.2937,0.0062
125,986.6,459.7,90.8338,90.8400,90.5719,0.2619,0.2682,0.0062
126,991.0,378.8,90.8400,90.8462,90.5719,0.2681,0.2744,0.0062
127,997.5,403.1,90.8462,90.8524,90.5873,0.2589,0.2651,0.0062
128,997.9,392.7,90.8524,90.8586,90.6026,0.2498,0.2561,0.0062
129,1006.2,401.1,90.8586,90.8648,90.6173,0.2413,0.2476,0.0062
130,991.5,346.9,90.8648,90.8710,90.6325,0.2323,0.2385,0.0062
131,1002.4,360.1,90.8710,90.8772,90.6463,0.2247,0.2309,0.0062
132,995.7,370.0,90.8772,90.8834,90.6598,0.2174,0.2237,0.0062
133,1001.2,336.3,90.8834,90.8896,90.6731,0.2103,0.2165,0.0062
134,1009.3,373.5,90.8896,90.8958,90.6874,0.2022,0.2085,0.0062
135,992.1,342.4,90.8958,90.9020,90.7003,0.1954,0.2017,0.0062
136,1002.2,330.9,90.9020,90.9082,90.7129,0.1890,0.1953,0.0062
137,991.6,364.6,90.9082,90.9144,90.7250,0.1832,0.1894,0.0062
138,1000.1,323.3,90.9144,90.9206,90.7372,0.1772,0.1834,0.0062
139,1238.4,358.2,90.9205,90.9268,90.7575,0.1631,0.1693,0.0062
140,779.4,394.5,90.9267,90.9330,90.7575,0.1693,0.1755,0.0062
141,990.6,322.6,90.9329,90.9392,90.7668,0.1661,0.1724,0.0062
142,997.8,403.0,90.9391,90.9453,90.7766,0.1625,0.1687,0.0062
143,1015.4,433.0,90.9453,90.9515,90.7858,0.1595,0.1658,0.0062
144,989.0,386.6,90.9515,90.9577,90.7947,0.1567,0.1630,0.0062
145,1000.8,414.4,90.9576,90.9639,90.8037,0.1540,0.1602,0.0062
146,1009.7,418.9,90.9638,90.9701,90.8133,0.1505,0.1567,0.0062
147,988.7,357.5,90.9700,90.9762,90.8222,0.1478,0.1541,0.0062
148,997.1,344.6,90.9762,90.9824,90.8309,0.1452,0.1515,0.0062
149,1004.8,345.8,90.9824,90.9886,90.8396,0.1428,0.1490,0.0062
150,998.0,333.8,90.9885,90.9948,90.8487,0.1398,0.1460,0.0062
151,996.7,318.2,90.9947,91.0009,90.8573,0.1374,0.1436,0.0062
152,998.5,384.7,91.0009,91.0071,90.8659,0.1349,0.1412,0.0062
153,1002.6,366.3,91.0070,91.0133,90.8743,0.1327,0.1389,0.0062
154,997.9,307.6,91.0132,91.0194,90.8831,0.1301,0.1363,0.0062
155,1006.6,380.9,91.0194,91.0256,90.8912,0.1282,0.1344,0.0062
156,994.7,322.4,91.0255,91.0318,90.8992,0.1263,0.1325,0.0062
157,1000.0,339.3,91.0317,91.0379,90.9075,0.1242,0.1304,0.0062
158,1000.3,321.6,91.0379,91.0441,90.9156,0.1223,0.1285,0.0062
159,1000.3,313.5,91.0440,91.0502,90.9245,0.1195,0.1258,0.0062
160,999.1,347.7,91.0502,91.0564,90.9326,0.1176,0.1238,0.0062
161,998.7,381.5,91.0563,91.0625,90.9407,0.1156,0.1218,0.0062
162,1001.3,342.5,91.0625,91.0687,90.9495,0.1130,0.1192,0.0062
163,999.5,314.7,91.0686,91.0749,90.9576,0.1111,0.1173,0.0062
164,1000.6,306.4,91.0748,91.0810,90.9655,0.1093,0.1155,0.0062
165,1000.0,315.1,91.0809,91.0871,90.9734,0.1075,0.1137,0.0062
166,1001.6,332.7,91.0871,91.0933,90.9819,0.1052,0.1114,0.0062
167,1001.6,398.5,91.0932,91.0994,90.9897,0.1035,0.1097,0.0062
168,998.3,347.6,91.0994,91.1056,90.9973,0.1020,0.1082,0.0062
169,995.0,358.9,91.1055,91.1117,91.0047,0.1009,0.1071,0.0062
170,999.8,370.7,91.1117,91.1179,91.0122,0.0995,0.1057,0.0062
171,1004.4,378.6,91.1178,91.1240,91.0190,0.0988,0.1050,0.0062
172,1001.1,411.8,91.1239,91.1301,91.0257,0.0982,0.1044,0.0062
173,1002.0,402.1,91.1301,91.1363,91.0326,0.0975,0.1037,0.0062
174,1002.8,344.2,91.1362,91.1424,91.0393,0.0969,0.1031,0.0062
175,994.4,348.3,91.1423,91.1485,91.0465,0.0959,0.1021,0.0062
176,1000.3,406.3,91.1485,91.1547,91.0529,0.0955,0.1017,0.0062
177,998.7,341.8,91.1546,91.1608,91.0593,0.0953,0.1015,0.0062
178,1017.9,407.2,91.1607,91.1669,91.0659,0.0948,0.1010,0.0062
179,984.2,336.0,91.1669,91.1731,91.0732,0.0937,0.0999,0.0062
180,1000.8,375.5,91.1730,91.1792,91.0798,0.0932,0.0994,0.0062
181,996.8,376.2,91.1791,91.1853,91.0864,0.0927,0.0989,0.0062
182,999.5,365.7,91.1852,91.1914,91.0929,0.0923,0.0985,0.0062
183,999.9,371.9,91.1913,91.1975,91.1000,0.0913,0.0975,0.0062
184,998.8,349.9,91.1975,91.2037,91.1066,0.0909,0.0971,0.0062
185,999.3,333.4,91.2036,91.2098,91.1132,0.0903,0.0965,0.0062
186,1000.1,342.3,91.2097,91.2159,91.1198,0.0899,0.0961,0.0062
187,999.6,414.1,91.2158,91.2220,91.1264,0.0894,0.0956,0.0062
188,1010.8,357.9,91.2219,91.2281,91.1333,0.0886,0.0948,0.0062
189,1001.5,343.3,91.2280,91.2342,91.1396,0.0884,0.0946,0.0062
190,989.5,361.1,91.2341,91.2403,91.1458,0.0883,0.0945,0.0062
191,1000.6,388.2,91.2402,91.2464,91.1524,0.0879,0.0941,0.0062
192,998.5,351.2,91.2463,91.2525,91.1586,0.0877,0.0939,0.0062
193,1001.7,394.5,91.2524,91.2586,91.1648,0.0876,0.0938,0.0062
194,999.4,622.1,91.2585,91.2647,91.1712,0.0873,0.0935,0.0062
195,1001.8,389.6,91.2646,91.2708,91.1783,0.0863,0.0925,0.0062
196,1011.1,426.6,91.2707,91.2769,91.1850,0.0858,0.0919,0.0062
197,987.6,374.3,91.2768,91.2830,91.1917,0.0851,0.0913,0.0062
198,1002.5,346.6,91.2829,91.2891,91.1983,0.0846,0.0908,0.0062
199,998.2,374.6,91.2890,91.2952,91.2056,0.0834,0.0896,0.0062
200,999.8,332.4,91.2951,91.3013,91.2123,0.0828,0.0889,0.0062
201,1001.1,369.1,91.3012,91.3073,91.2190,0.0822,0.0884,0.0062
202,998.5,370.4,91.3072,91.3134,91.2255,0.0817,0.0879,0.0062
203,999.4,335.4,91.3133,91.3195,91.2319,0.0814,0.0876,0.0062
204,999.9,302.8,91.3194,91.3256,91.2386,0.0807,0.0869,0.0062
205,1005.0,335.4,91.3255,91.3317,91.2450,0.0805,0.0867,0.0062
206,998.7,315.8,91.3315,91.3377,91.2512,0.0803,0.0865,0.0062
207,997.8,309.7,91.3376,91.3438,91.2580,0.0796,0.0858,0.0062
208,999.9,356.1,91.3437,91.3499,91.2640,0.0796,0.0858,0.0062
209,1002.7,359.3,91.3498,91.3559,91.2699,0.0798,0.0860,0.0062
210,997.9,429.4,91.3558,91.3620,91.2757,0.0801,0.0863,0.0062
211,1000.2,440.9,91.3619,91.3681,91.2820,0.0799,0.0860,0.0062
212,1000.1,387.1,91.3680,91.3741,91.2879,0.0800,0.0862,0.0062
213,1021.4,408.2,91.3740,91.3802,91.2939,0.0801,0.0863,0.0062
214,985.2,352.8,91.3801,91.3862,91.2999,0.0802,0.0863,0.0062
215,1002.3,367.5,91.3861,91.3923,91.3063,0.0798,0.0860,0.0062
216,982.9,319.7,91.3922,91.3984,91.3122,0.0800,0.0862,0.0062
217,997.0,334.4,91.3982,91.4044,91.3181,0.0802,0.0863,0.0062
218,999.8,352.5,91.4043,91.4105,91.3239,0.0804,0.0866,0.0062
219,1000.9,352.1,91.4103,91.4165,91.3303,0.0800,0.0862,0.0062
220,1015.8,370.1,91.4164,91.4225,91.3364,0.0800,0.0862,0.0062
221,986.1,312.0,91.4224,91.4286,91.3425,0.0799,0.0861,0.0062
222,997.3,298.8,91.4285,91.4346,91.3485,0.0799,0.0861,0.0062
223,999.8,295.6,91.4345,91.4407,91.3547,0.0798,0.0860,0.0062
224,1008.9,354.3,91.4405,91.4467,91.3603,0.0802,0.0864,0.0062
225,998.7,375.4,91.4466,91.4527,91.3659,0.0807,0.0868,0.0062
226,1001.4,348.9,91.4526,91.4588,91.3717,0.0809,0.0871,0.0062
227,999.7,362.3,91.4586,91.4648,91.3781,0.0806,0.0867,0.0062
228,1000.2,342.9,91.4647,91.4708,91.3839,0.0808,0.0870,0.0062
229,999.8,346.4,91.4707,91.4768,91.3896,0.0811,0.0873,0.0062
230,1000.2,354.5,91.4767,91.4829,91.3951,0.0816,0.0877,0.0062
231,1001.4,381.8,91.4827,91.4889,91.4009,0.0819,0.0880,0.0062
232,1005.2,345.2,91.4888,91.4949,91.4062,0.0826,0.0887,0.0062
233,1029.4,387.8,91.4948,91.5009,91.4115,0.0833,0.0894,0.0061
234,975.7,394.6,91.5008,91.5069,91.4170,0.0837,0.0899,0.0061
235,1013.1,365.0,91.5068,91.5129,91.4231,0.0837,0.0898,0.0061
236,978.9,343.7,91.5128,91.5190,91.4289,0.0839,0.0901,0.0061
237,997.8,359.7,91.5188,91.5250,91.4346,0.0842,0.0904,0.0061
238,1015.1,378.5,91.5248,91.5310,91.4402,0.0846,0.0908,0.0061
239,993.5,375.0,91.5308,91.5370,91.4463,0.0846,0.0907,0.0061
240,996.7,384.1,91.5368,91.5430,91.4520,0.0848,0.0910,0.0061
241,995.5,339.3,91.5428,91.5490,91.4579,0.0849,0.0910,0.0061
242,1000.0,346.7,91.5488,91.5550,91.4640,0.0848,0.0910,0.0061
243,997.7,424.5,91.5548,91.5610,91.4706,0.0842,0.0903,0.0061
244,1001.1,413.1,91.5608,91.5669,91.4768,0.0840,0.0901,0.0061
245,997.7,372.6,91.5668,91.5729,91.4830,0.0837,0.0899,0.0061
246,1000.8,368.6,91.5728,91.5789,91.4897,0.0831,0.0892,0.0061
247,998.0,318.5,91.5788,91.5849,91.4959,0.0829,0.0890,0.0061
248,1001.2,295.2,91.5847,91.5909,91.5021,0.0827,0.0888,0.0061
249,999.4,296.5,91.5907,91.5969,91.5083,0.0824,0.0885,0.0061
250,1002.2,363.6,91.5967,91.6028,91.5146,0.0821,0.0882,0.0061
251,998.5,346.2,91.6027,91.6088,91.5213,0.0814,0.0876,0.0061
252,1001.8,375.9,91.6087,91.6148,91.5271,0.0815,0.0876,0.0061
253,1009.9,770.5,91.6146,91.6207,91.5392,0.0754,0.0815,0.0061
254,994.2,329.7,91.6206,91.6267,91.5392,0.0813,0.0875,0.0061
255,998.4,361.2,91.6266,91.6327,91.5452,0.0814,0.0875,0.0061
256,998.7,327.5,91.6325,91.6386,91.5512,0.0813,0.0874,0.0061
257,1001.4,336.0,91.6385,91.6446,91.5574,0.0810,0.0871,0.0061
258,1007.0,412.7,91.6444,91.6506,91.5640,0.0804,0.0866,0.0061
259,998.4,407.2,91.6504,91.6565,91.5699,0.0805,0.0866,0.0061
260,992.7,365.5,91.6563,91.6625,91.5759,0.0804,0.0865,0.0061
261,1020.4,378.8,91.6623,91.6684,91.5820,0.0803,0.0864,0.0061
262,979.6,337.6,91.6682,91.6743,91.5888,0.0794,0.0855,0.0061
263,1008.0,370.8,91.6742,91.6803,91.5955,0.0787,0.0848,0.0061
264,991.1,364.5,91.6801,91.6862,91.6023,0.0778,0.0839,0.0061
265,1001.8,377.7,91.6861,91.6922,91.6104,0.0756,0.0817,0.0061
266,998.4,387.7,91.6920,91.6981,91.6169,0.0751,0.0812,0.0061
267,999.9,501.4,91.6979,91.7040,91.6232,0.0747,0.0808,0.0061
268,998.2,463.4,91.7039,91.7100,91.6295,0.0744,0.0805,0.0061
269,999.7,398.1,91.7098,91.7159,91.6362,0.0736,0.0797,0.0061
270,1000.5,390.6,91.7157,91.7218,91.6412,0.0745,0.0806,0.0061
271,1003.2,374.7,91.7216,91.7277,91.6481,0.0735,0.0797,0.0061
272,997.4,324.8,91.7276,91.7337,91.6540,0.0736,0.0797,0.0061
273,998.7,350.2,91.7335,91.7396,91.6599,0.0736,0.0797,0.0061
274,1020.9,393.3,91.7394,91.7455,91.6650,0.0744,0.0804,0.0061
275,990.8,377.7,91.7453,91.7514,91.6702,0.0751,0.0812,0.0061
276,994.8,366.6,91.7512,91.7573,91.6753,0.0759,0.0820,0.0061
277,996.6,416.0,91.7571,91.7632,91.6811,0.0760,0.0821,0.0061
278,998.0,348.1,91.7630,91.7691,91.6866,0.0765,0.0825,0.0061
279,1014.6,359.4,91.7689,91.7750,91.6921,0.0769,0.0829,0.0061
280,987.5,339.0,91.7748,91.7809,91.6974,0.0774,0.0835,0.0061
281,1000.3,362.8,91.7807,91.7868,91.6974,0.0833,0.0894,0.0061
282,998.2,360.6,91.7866,91.7927,91.7031,0.0835,0.0896,0.0061
283,1004.5,378.4,91.7925,91.7986,91.7084,0.0841,0.0902,0.0061
284,995.0,365.0,91.7984,91.8045,91.7138,0.0846,0.0907,0.0061
285,998.9,320.4,91.8043,91.8104,91.7199,0.0844,0.0905,0.0061
286,1002.1,316.1,91.8102,91.8163,91.7257,0.0845,0.0905,0.0061
287,1006.2,369.1,91.8161,91.8221,91.7315,0.0845,0.0906,0.0061
288,996.6,347.5,91.8219,91.8280,91.7373,0.0846,0.0907,0.0061
289,1222.8,358.4,91.8278,91.8339,91.7491,0.0787,0.0848,0.0061
290,782.1,352.5,91.8337,91.8398,91.7491,0.0846,0.0907,0.0061
291,1008.2,368.5,91.8395,91.8456,91.7548,0.0848,0.0909,0.0061
292,1000.1,383.6,91.8454,91.8515,91.7605,0.0849,0.0910,0.0061
293,990.9,358.4,91.8513,91.8574,91.7667,0.0846,0.0907,0.0061
294,993.0,363.5,91.8571,91.8632,91.7725,0.0847,0.0907,0.0061
295,1004.3,339.3,91.8630,91.8691,91.7782,0.0848,0.0909,0.0061
296,1360.9,543.1,91.8689,91.8749,91.7897,0.0791,0.0852,0.0061
297,643.4,363.3,91.8747,91.8808,91.7897,0.0850,0.0910,0.0061
298,995.4,378.1,91.8806,91.8866,91.7953,0.0852,0.0913,0.0061
299,996.2,337.6,91.8864,91.8925,91.8010,0.0854,0.0914,0.0061
300,1001.2,375.2,91.8922,91.8983,91.8070,0.0853,0.0913,0.0061
301,997.2,409.2,91.8981,91.9041,91.8134,0.0847,0.0907,0.0061
302,999.1,430.8,91.9039,91.9100,91.8192,0.0847,0.0908,0.0061
303,1001.0,357.6,91.9098,91.9158,91.8250,0.0848,0.0908,0.0061
304,1000.6,347.3,91.9156,91.9216,91.8307,0.0848,0.0909,0.0061
305,999.5,387.9,91.9214,91.9275,91.8371,0.0843,0.0904,0.0061
306,999.0,393.8,91.9272,91.9333,91.8431,0.0841,0.0902,0.0061
307,1001.0,379.2,91.9331,91.9391,91.8494,0.0836,0.0897,0.0061
308,1001.8,380.3,91.9389,91.9449,91.8558,0.0831,0.0891,0.0061
309,998.6,371.7,91.9447,91.9508,91.8627,0.0820,0.0881,0.0060
310,1001.5,317.6,91.9505,91.9566,91.8690,0.0815,0.0876,0.0060
311,999.5,351.7,91.9563,91.9624,91.8752,0.0811,0.0872,0.0060
312,1024.1,350.7,91.9621,91.9682,91.8815,0.0806,0.0867,0.0060
313,984.0,361.2,91.9679,91.9740,91.8883,0.0796,0.0857,0.0060
314,1009.3,380.6,91.9737,91.9798,91.8947,0.0790,0.0851,0.0060
315,986.8,359.1,91.9795,91.9856,91.9011,0.0784,0.0845,0.0060
316,995.6,360.7,91.9853,91.9914,91.9072,0.0781,0.0842,0.0060
317,1007.2,413.1,91.9911,91.9972,91.9134,0.0778,0.0838,0.0060
318,1002.0,400.5,91.9969,92.0030,91.9191,0.0778,0.0839,0.0060
319,995.8,397.6,92.0027,92.0087,91.9247,0.0780,0.0840,0.0060
320,996.3,430.2,92.0085,92.0145,91.9303,0.0782,0.0843,0.0060
321,1001.2,420.8,92.0143,92.0203,91.9363,0.0780,0.0840,0.0060
322,998.5,364.4,92.0200,92.0261,91.9418,0.0782,0.0842,0.0060
323,999.9,429.3,92.0258,92.0318,91.9473,0.0785,0.0845,0.0060
324,999.0,405.8,92.0316,92.0376,91.9527,0.0789,0.0849,0.0060
325,999.0,365.2,92.0374,92.0434,91.9586,0.0787,0.0848,0.0060
326,1000.6,340.5,92.0431,92.0491,91.9642,0.0790,0.0850,0.0060
327,1003.8,365.2,92.0489,92.0549,91.9696,0.0793,0.0853,0.0060
328,999.8,385.4,92.0546,92.0607,91.9751,0.0796,0.0856,0.0060
329,998.3,362.2,92.0604,92.0664,91.9810,0.0794,0.0855,0.0060
330,998.9,331.1,92.0662,92.0722,91.9864,0.0797,0.0858,0.0060
331,1004.4,315.4,92.0719,92.0779,91.9919,0.0800,0.0861,0.0060
332,1006.1,355.9,92.0776,92.0837,91.9973,0.0804,0.0864,0.0060
333,984.7,345.5,92.0834,92.0894,92.0031,0.0803,0.0863,0.0060
334,1007.2,342.5,92.0891,92.0951,92.0086,0.0805,0.0865,0.0060
335,1014.3,373.7,92.0949,92.1009,92.0142,0.0807,0.0867,0.0060
336,986.0,340.6,92.1006,92.1066,92.0197,0.0809,0.0869,0.0060
337,1009.2,379.9,92.1063,92.1123,92.0254,0.0809,0.0870,0.0060
338,999.7,377.9,92.1121,92.1181,92.0306,0.0814,0.0874,0.0060
339,1299.1,556.7,92.1178,92.1238,92.0405,0.0772,0.0832,0.0060
340,687.9,337.5,92.1235,92.1295,92.0405,0.0830,0.0890,0.0060
341,1004.2,362.9,92.1292,92.1352,92.0459,0.0833,0.0893,0.0060
342,1024.1,406.4,92.1349,92.1409,92.0512,0.0838,0.0898,0.0060
343,940.0,372.1,92.1406,92.1466,92.0566,0.0841,0.0901,0.0060
